Location Name,Impressions
"40.0 mi around Kansas City, KS",0
"40.0 mi around Kansas City, MO",0
64012,25
64014,12
64015,10
64017,1
64024,3
64029,17
64030,10
64034,5
64040,2
64048,1
64050,5
64052,4
64053,3
64055,19
64056,3
64057,6
64060,4
64061,1
64062,2
64063,2
64064,1
64067,3
64068,44
64070,2
64075,21
64076,3
64078,2
64079,5
64080,1
64081,4
64082,19
64083,11
64084,1
64086,85
64089,9
64106,14
64108,156
64109,8
64110,35
64111,84
64112,23
64113,15
64114,37
64116,87
64117,3
64118,8
64119,30
64120,14
64126,3
64127,17
64129,14
64130,12
64131,41
64132,11
64133,101
64134,10
64137,28
64138,28
64139,7
64145,15
64146,1
64147,4
64149,1
64150,2
64151,36
64152,17
64153,12
64154,9
64155,21
64156,3
64157,8
64158,4
64161,1
64163,1
64448,2
64465,1
64503,1
64701,4
64734,1
65616,22
65802,16
65803,19
65804,19
65806,13
65807,54
65809,0
65810,3
66002,7
66006,8
66007,3
66012,1
66018,1
66025,2
66027,8
66030,11
66043,3
66044,32
66046,26
66047,5
66048,2
66049,18
66052,3
66053,4
66061,21
66062,36
66071,1
66083,4
66085,2
66086,4
66101,11
66102,16
66103,29
66104,21
66105,34
66106,18
66109,21
66111,14
66112,11
66115,1
66202,24
66203,5
66204,31
66205,18
66206,16
66207,4
66208,24
66209,22
66210,43
66211,16
66212,49
66213,53
66214,4
66215,47
66216,18
66218,6
66219,19
66220,10
66221,20
66223,30
66224,16
66226,6
66227,3
Branson,0
Springfield,0
