Location Name,Impressions
"40.0 mi around Kansas City, KS",0
"40.0 mi around Kansas City, MO",0
64011,1
64012,20
64014,28
64015,10
64016,3
64024,6
64029,2
64030,8
64034,8
64050,13
64052,2
64053,4
64055,25
64056,8
64057,10
64058,4
64060,5
64062,4
64063,2
64068,28
64070,2
64075,13
64076,1
64078,5
64079,3
64080,7
64081,12
64082,15
64083,10
64085,1
64086,47
64088,1
64089,4
64098,1
64106,28
64108,128
64109,17
64110,30
64111,49
64112,47
64113,14
64114,50
64116,96
64117,6
64118,5
64119,9
64120,16
64123,3
64127,7
64129,13
64130,3
64131,14
64132,8
64133,116
64134,10
64137,14
64138,17
64145,9
64146,4
64149,3
64150,3
64151,34
64152,18
64153,10
64154,9
64155,11
64156,2
64157,16
64158,4
64161,2
64163,2
64164,1
64401,1
64439,3
64465,1
64701,5
64734,2
64746,1
65616,18
65802,20
65803,6
65804,48
65806,32
65807,46
65809,1
65810,15
66002,3
66006,2
66007,7
66012,3
66025,1
66027,4
66030,8
66031,1
66044,21
66046,2
66047,4
66048,2
66049,18
66053,2
66061,15
66062,26
66071,6
66083,3
66085,4
66086,2
66101,15
66102,16
66103,18
66104,12
66105,10
66106,13
66109,12
66111,5
66112,15
66115,3
66202,29
66203,8
66204,41
66205,20
66206,25
66207,16
66208,8
66209,10
66210,57
66211,41
66212,63
66213,26
66214,5
66215,26
66216,19
66218,6
66219,16
66220,11
66221,17
66223,21
66224,4
66226,9
66227,12
Branson,0
Springfield,0
