Location Name,Impressions
"40.0 mi around Kansas City, KS",0
"40.0 mi around Kansas City, MO",0
64011,1
64012,14
64014,10
64015,17
64016,1
64024,1
64029,6
64030,13
64034,1
64050,5
64052,10
64053,1
64054,1
64055,20
64056,3
64057,10
64058,15
64060,4
64063,1
64064,1
64068,46
64075,19
64076,4
64078,1
64079,6
64080,7
64082,11
64083,3
64085,5
64086,51
64089,7
64106,31
64108,103
64109,5
64110,26
64111,29
64112,18
64113,4
64114,35
64116,137
64117,5
64118,9
64119,10
64120,10
64123,5
64127,15
64129,15
64130,6
64131,27
64132,3
64133,70
64134,17
64137,5
64138,4
64139,6
64145,4
64147,5
64149,7
64150,4
64151,19
64152,9
64153,14
64154,6
64155,7
64157,14
64158,3
64161,3
64165,1
64477,2
64701,15
65616,15
65802,12
65803,24
65804,18
65806,11
65807,14
65809,1
65810,3
66002,2
66007,2
66012,4
66013,1
66018,1
66025,2
66027,1
66030,13
66044,16
66045,2
66046,4
66047,1
66048,7
66049,9
66050,1
66052,2
66053,2
66061,16
66062,31
66071,1
66083,1
66085,3
66086,1
66101,11
66102,25
66103,12
66104,14
66105,6
66106,16
66109,18
66111,6
66112,8
66115,2
66202,28
66203,8
66204,21
66205,11
66206,18
66207,3
66208,12
66209,8
66210,22
66211,27
66212,27
66213,27
66214,6
66215,28
66216,5
66218,3
66219,11
66220,1
66221,11
66223,17
66224,14
66226,11
66227,6
Branson,0
Springfield,0
